Time,input,output1,output2,output3,output4,output5
0.4616530156366344,0.0,0.0,0.0,0.0,0.0,0.0
0.4765450483991065,0.0,0.0,0.0,0.0,0.0,0.0
0.4914370811615786,0.0,0.0,0.0,0.0,0.0,0.0
0.5063291139240507,0.0,0.0,0.0,0.0,0.0,0.0
0.5212211466865228,0.0,0.0,0.0,0.0,0.0,0.0
0.5361131794489948,0.0,0.0,0.0,0.0,0.0,0.0
0.5510052122114669,0.0,0.0,0.0,0.0,0.0,0.0
0.565897244973939,0.0,0.0,0.0,0.0,0.0,0.0
0.5807892777364111,0.0,0.0,0.0,0.0,0.0,0.0
0.5956813104988832,0.0,0.0,0.0,0.0,0.0,0.0
0.6105733432613552,0.0,0.0,0.0,0.0,0.0,0.0
0.6254653760238272,0.0,0.0,0.0,0.0,0.0,0.0
0.6403574087862993,0.0,0.0,0.0,0.0,0.0,0.0
0.6552494415487714,0.0,0.0,0.0,0.0,0.0,0.0
0.6701414743112435,0.0,0.0,0.0,0.0,0.0,0.0
0.6850335070737156,0.0,0.0,0.0,0.0,0.0,0.0
0.6999255398361877,0.0,0.0,0.0,0.0,0.0,0.0
0.7148175725986597,0.0,0.0,0.0,0.0,0.0,0.0
0.7297096053611318,0.0,0.0,0.0,0.0,0.0,0.0
0.7446016381236039,0.0,0.0,0.0,0.0,0.0,0.0
0.759493670886076,0.0,0.0,0.0,0.0,0.0,0.0
0.7743857036485481,0.0,0.0,0.0,0.0,0.0,0.0
0.7892777364110202,0.0,0.0,0.0,0.0,0.0,0.0
0.8041697691734923,0.0,0.0,0.0,0.0,0.0,0.0
0.8190618019359643,0.0,0.0,0.0,0.0,0.0,0.0
0.8339538346984363,0.0,0.0,0.0,0.0,0.0,0.0
0.8488458674609084,0.0,0.0,0.0,0.0,0.0,0.0
0.8637379002233805,0.0,0.0,0.0,0.0,0.0,0.0
0.8786299329858526,0.0,0.0,0.0,0.0,0.0,0.0
0.8935219657483247,0.0,0.0,0.0,0.0,0.0,0.0
0.9084139985107967,0.0,0.0,0.0,0.0,0.0,0.0
0.9233060312732688,0.0,0.0,0.0,0.0,0.0,0.0
0.9381980640357409,0.0,0.0,0.0,0.0,0.0,0.0
0.953090096798213,0.0,0.0,0.0,0.0,0.0,0.0
0.9679821295606851,0.0,0.0,0.0,0.0,0.0,0.0
0.9828741623231572,0.0,0.0,0.0,0.0,0.0,0.0
0.9977661950856292,0.0,0.0,0.0,0.0,0.0,0.0
1.0126582278481013,0.0,0.0,0.0,0.0,0.0,0.0
1.0275502606105733,0.0,0.0,0.0,0.0,0.0,0.0
1.0424422933730455,0.0,0.0,0.0,0.0,0.0,0.0
1.0573343261355175,0.0,0.0,0.0,0.0,0.0,0.0
1.0722263588979897,0.0,0.0,0.0,0.0,0.0,0.0
1.0871183916604616,0.0,0.0,0.0,0.0,0.0,0.0
1.1020104244229338,0.0,0.0,0.0,0.0,0.0,0.0
1.1169024571854058,0.0,0.0,0.0,0.0,0.0,0.0
1.131794489947878,0.0,0.0,0.0,0.0,0.0,0.0
1.14668652271035,0.0,0.0,0.0,0.0,0.0,0.0
1.1615785554728222,0.0,0.0,0.0,0.0,0.0,0.0
1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0
1.1911764705882353,-0.45993582591531856,-0.07368188069747503,-0.0021849360005467043,-6.284364224717655e-05,-1.0639718324187456e-05,-5.15201690029888e-08
1.2058823529411764,-0.5945068673677688,-0.21899624386882807,-0.014295318811318038,-0.000633126898288606,-0.00012594909159581582,-8.821604913025431e-07
1.2205882352941175,0.8371469645651712,-0.10995866493660442,-0.03937863729697017,-0.002947876130488908,-0.0007021319459638742,-7.306572122693384e-06
1.2352941176470589,-0.8809808794517614,-0.08175004007023713,-0.06743225253563266,-0.00873003204392835,-0.002509697266770961,-3.935725543016969e-05
1.25,-0.3111273002652248,-0.2465334185483624,-0.09418522206793158,-0.01922028693033305,-0.006627833337024537,-0.00015649565939138948
1.2647058823529411,0.13042225491978834,-0.19649294990588384,-0.12432110807257032,-0.034815530135317976,-0.014129842376733436,-0.0004944605802641599
1.2794117647058822,-0.20782008546089947,-0.1459356304727413,-0.15363306242496647,-0.05533964238556675,-0.02582238038118757,-0.0013044115210243375
1.2941176470588236,-0.511615956445542,-0.21443165840992523,-0.17644927793739565,-0.07997444572178279,-0.042083538977654183,-0.002977754959710794
1.3088235294117647,0.11999431960905747,-0.20846552820894124,-0.19446912928290272,-0.10715915947843116,-0.06271990178039533,-0.006041511185077236
1.3235294117647058,0.3524982867774517,-0.06597954533982167,-0.20449848116715652,-0.13485386825762488,-0.08689780842333397,-0.011115703729612536
1.338235294117647,-0.19706321826046408,-0.019938900193435326,-0.19783930349240172,-0.16054135205213885,-0.11315090911024529,-0.018832541622056467
1.3529411764705883,-0.1254730459354725,-0.06522088527703633,-0.1748569318943506,-0.1810964582355061,-0.13937914759549394,-0.02972500662499263
1.3676470588235294,-0.5068262824308117,-0.14561864213421527,-0.1470566505156689,-0.19346382877404106,-0.16295329053161955,-0.044098175195723115
1.3823529411764706,1.0512953173373145,-0.011738196563292058,-0.1213747695010486,-0.19586374901195494,-0.1811238484756582,-0.06190126635264019
1.3970588235294117,-0.08307545090222629,0.14713189219254388,-0.08993184845515412,-0.1880700655126296,-0.19158958038318438,-0.08262452845722629
1.4117647058823528,-0.35532205274507495,0.02975929676789403,-0.048336910194320425,-0.1705500106801866,-0.19282619976963009,-0.10524934698692853
1.4264705882352942,-0.6123565466595777,-0.1347980539720628,-0.01180967626214247,-0.14417730132637546,-0.18412211735584844,-0.12827426583006202
1.4411764705882353,0.6353534603526159,-0.08792454923848604,0.00504273528827661,-0.11119690959125965,-0.16569257894997128,-0.14982356488406087
1.4558823529411764,0.2855457765342775,0.08777491892234635,0.009448622984708275,-0.07557286314450606,-0.13896241104255866,-0.16782932536649123
1.4705882352941178,-0.4155588085122638,0.03882363995848935,0.015113648509523708,-0.04155132547184644,-0.10657134446533179,-0.18026946675395075
1.4852941176470589,-0.297982655220369,-0.087925074392606,0.01952279262534889,-0.01216087642555522,-0.07185248315588033,-0.1854367422267265
1.5,-0.22475371126538776,-0.14349636818635308,0.011926923320408254,0.01066067250318956,-0.038178653178834815,-0.18220108398321014
1.5147058823529411,0.23903492487936487,-0.09523217568515199,-0.00866375829936283,0.025235979753214073,-0.008620069878240145,-0.1702182849583761
1.5294117647058822,0.7707928219041333,0.09705503960686487,-0.028850272083412034,0.030334197496411693,0.014193885814823125,-0.15004406663858239
1.5441176470588236,0.32935592347267695,0.24220275184404738,-0.029224460189001565,0.026510258469658342,0.02841422116272423,-0.12313176074364893
1.5588235294117647,-0.5137590510202948,0.13505937444333932,-0.0047684427566578366,0.017099359004559122,0.03359882901578817,-0.09170958913822319
1.5735294117647058,-0.33705934123982506,-0.04451514889147428,0.026521975427535528,0.007226533370283714,0.031157025095100568,-0.05854266313265861
1.588235294117647,-0.7464548305887238,-0.20383181446577525,0.04025889525557323,0.0010436482968775211,0.024008037855829664,-0.02659474553570778
1.6029411764705883,-0.10949505664193902,-0.27564743034344363,0.023367023515960518,-0.0006723164513945948,0.015396500934285962,0.0013715798554280048
1.6176470588235294,0.3625257474007164,-0.1467941947738758,-0.017790077617101604,-0.0007174316155122237,0.007514942172790126,0.023184085126214605
1.6323529411764706,-0.3023703959540376,-0.09012432334222739,-0.06359371660030116,-0.0034188575255746853,0.0007669483693822159,0.037546819530553666
1.6470588235294117,-0.21601920713725284,-0.14429462320811737,-0.10159075093422987,-0.012050681151873181,-0.005972159125956518,0.04414635759205462
1.6617647058823528,-0.6134499797975408,-0.2309437794673287,-0.13380293785367744,-0.027700518798297262,-0.014468665150978192,0.04355516370491139
1.6764705882352942,-0.6861787505559757,-0.3651502090817335,-0.16893293164896744,-0.04994978315239465,-0.026327063969294007,0.03697306202697344
1.6911764705882353,0.7569859048431116,-0.23681249487632394,-0.2086298592649103,-0.07802217954415613,-0.04266132657239503,0.025889798259079205
1.7058823529411764,1.068673554573703,0.1315336806713404,-0.232210772149435,-0.11068724297081461,-0.06401997307814258,0.011756349192699661
1.7205882352941178,0.26406149883555213,0.30289482027368114,-0.21115632187005753,-0.1445460224629449,-0.09003162924200425,-0.004268318744322379
1.7352941176470589,0.31422492837650334,0.29848879584682475,-0.14088587815823403,-0.17277877363668284,-0.1186465682125619,-0.021451498820738414
1.75,0.9121987054600678,0.39932627266301796,-0.03722540368570225,-0.1864588437082143,-0.14559324048860808,-0.03947338842436386
1.7647058823529411,0.13582190597595376,0.439275124354034,0.08418288153960124,-0.1774914679484798,-0.16472649999522984,-0.05825547472457519
1.7794117647058822,-0.5944575842676028,0.22505746964653578,0.20242752145542686,-0.14117222265499887,-0.1692769697381164,-0.07765562660468628
1.7941176470588234,-0.41611052100981405,-0.008944466629424053,0.2860075090872277,-0.0781191579284665,-0.15360400573437907,-0.0971036671584148
1.8088235294117647,-0.5936249975870588,-0.16783863762737913,0.31084412671165634,0.00446992707311105,-0.11507714746165479,-0.11529162601958208
1.8235294117647058,0.22898621565838723,-0.17247828115877756,0.27575451039471266,0.09348695039722825,-0.05556957293752465,-0.13004452814049206
1.8382352941176472,0.3906072873162542,-0.017957022250178298,0.20312700763019795,0.1732119515681913,0.01816044427728583,-0.13846985786575225
1.8529411764705883,-1.4729848492911408,-0.18560084494081325,0.11730221752210634,0.22984767386551277,0.09562102327726948,-0.13741536117608058
1.8676470588235294,0.1802340040786217,-0.3332333429851197,0.02282501957173881,0.2545479046133545,0.16486049853395374,-0.1241688143016782
1.8823529411764706,-0.15890031228247237,-0.22304748112622635,-0.07686770391877669,0.2438296237805508,0.21485841608571285,-0.09724276140322607
1.8970588235294117,0.008088586416390363,-0.17574300304586327,-0.16476970630105647,0.19909926131294087,0.23734542348698548,-0.05704147640580344
1.9117647058823528,-0.10400647534767696,-0.13480090100104258,-0.2268332669061927,0.12649946642204218,0.22802508024983967,-0.006225373657003004
1.9264705882352942,-0.18244292169341778,-0.13749989163790644,-0.2599790264650703,0.03615689789784694,0.1872451222150119,0.05034340748980641
1.9411764705882353,0.6814532122146212,-0.013503206224981426,-0.264534983873568,-0.059627661460333554,0.1199421888558895,0.10609954813765131
1.9558823529411764,0.7216567773742205,0.21560194319194265,-0.23478162275401004,-0.14821637409476857,0.034842499094143164,0.15365151883776165
1.9705882352941178,-0.0036365933365480013,0.26155001471640094,-0.16628779608691102,-0.21774897864603035,-0.056770368202399696,0.18589569945387438
1.9852941176470589,-0.21995916458532272,0.14192908757578754,-0.07325060551994755,-0.2583097271601712,-0.14246609363729498,0.1971801769599622
2.0,-0.20893479091309536,0.027745946149676667,0.01654604981766484,-0.2640313490000567,-0.21033241840380973,0.18432122105395116
2.014705882352941,0.5068005049568728,0.06657431743913517,0.0842907752163097,-0.23509454667904386,-0.2509234150301866,0.14729719046586306
2.0294117647058822,-0.5583193457687682,0.03699052303601803,0.12684358924591646,-0.17777893301409006,-0.25902397306739666,0.08948750823273689
2.0441176470588234,-0.4268806406167496,-0.13269065001731736,0.1413544687060242,-0.10263511036120296,-0.23457436048126723,0.017385784382468187
2.0588235294117645,0.6826551348191455,-0.049201308913367936,0.12635560645280122,-0.022266999159744384,-0.18253184927695293,-0.06020234875741163
2.0735294117647056,0.20610118434293903,0.1089418991742063,0.09741003761272765,0.05100468209806814,-0.11182663637617518,-0.13337340082404986
2.088235294117647,-1.546160494011373,-0.14064113339322362,0.0667409154762536,0.107658430880114,-0.03360040092314484,-0.19256599503087146
2.1029411764705883,0.90636900528893,-0.19807443654385962,0.026706220931275452,0.14211823212132105,0.04085109453447712,-0.22998884629664892
2.1176470588235294,0.5071713099633379,0.09183840642594981,-0.01724388238824337,0.1522768718104667,0.10178752121463569,-0.2407932325300169
2.1323529411764706,0.6392736806068398,0.24607420631996485,-0.03861448412211466,0.13962681019499454,0.14222614978492687,-0.22379138317364744
2.1470588235294117,0.046976827768043176,0.2771694301647495,-0.023224315223371563,0.11015313742479002,0.15893434058208808,-0.1816056024535026
2.161764705882353,-0.3734917511818873,0.13605634492827534,0.017905524715123734,0.07352358724919585,0.1530693324520647,-0.12022907638022667
2.1764705882352944,0.6642637745334943,0.13904557670151466,0.06453567770970826,0.04002113945231894,0.12985945020442544,-0.04806944647571055
2.1911764705882355,0.23082672914867855,0.23788908911373904,0.10834891965307765,0.01750228583578043,0.09717459461293512,0.02537288537175229
2.2058823529411766,0.0747127154864159,0.21061678425755526,0.1501661971612974,0.010282786560836083,0.06360842258775067,0.0909733467095252
2.2205882352941178,-0.2509225775901118,0.11490613703684928,0.1841233714456152,0.019387961981135647,0.036803581552551326,0.14134785002285136
2.235294117647059,0.7529261291243667,0.15851127519461172,0.20344432025057088,0.042875863721941306,0.022274475931594415,0.17188268687662317
2.25,-0.12045235831648704,0.20904667139364524,0.21163418667070152,0.07642757735812578,0.022725223662970275,0.18126860487022345
2.264705882352941,0.2510202877249828,0.1629849992812208,0.2141064547231367,0.11465336922115606,0.037950778349381695,0.17147602445648163
2.2794117647058822,0.32845735539842286,0.2035970128926109,0.2123165367649559,0.1524111752575802,0.06532513410200712,0.1472106230072388
2.2941176470588234,-0.42090952943357934,0.12355351636166209,0.20647096605673437,0.18550120907221437,0.10063084822434125,0.11497608688427585
2.3088235294117645,0.27176148802896266,0.06007331444531983,0.19309872627298882,0.21079592763625596,0.13892422056474293,0.08192827320715462
2.3235294117647056,-0.26601205998275607,0.04174684272946676,0.169444132749149,0.22603469632373202,0.17523967288573697,0.054722471403103726
2.3382352941176467,0.37373932578497415,0.045629070803727106,0.138655554862516,0.22972754587469268,0.20509543818056314,0.038533552493901
2.3529411764705883,-0.03755895137888957,0.08486569843827564,0.10745322620331439,0.22146953228652594,0.2249030422963388,0.036378828546014
2.3676470588235294,0.005098899648852641,0.05247455742500042,0.08114845693395374,0.2023381895876067,0.2323623435104922,0.04881183926053137
2.3823529411764706,-1.0608156404264186,-0.13346451990995095,0.055067434012974634,0.17469363190573897,0.22674077555570862,0.07399586073366271
2.3970588235294117,0.6762518126702897,-0.15230965421393905,0.01968730069545326,0.1411255888371256,0.20880673287069423,0.10811466688798439
2.4117647058823533,-0.7878567211618956,-0.12138867961776233,-0.023618758556259393,0.10346468204401987,0.18036187060671205,0.1460351694138208
2.4264705882352944,0.037419850046224445,-0.20271591155245897,-0.06838648326629317,0.06282370231068757,0.1436619656370457,0.1821044103783085
2.4411764705882355,0.9737922542989583,0.024230942708028613,-0.1060279151980356,0.020334073043735877,0.10106673047678048,0.21095037082299609
2.4558823529411766,-1.241634546288447,-0.026441097499596777,-0.12474845246408664,-0.022038724635027804,0.055020863433964215,0.22816958751657196
2.4705882352941178,-0.23973060537140786,-0.2552845683937864,-0.13127152886650226,-0.06134501324055912,0.00820778860361822,0.23082144077123698
2.485294117647059,0.795720691281209,-0.08442140667511533,-0.13862357864429697,-0.09479962418726377,-0.03648788918159444,0.21769459701114885
2.5,0.7290324445930361,0.18689325865269527,-0.13428195902702447,-0.12064689678125635,-0.07633272848980936,0.18934839460285274
2.514705882352941,-0.1663228896759537,0.2171587955688654,-0.10034207388983643,-0.13715999830546205,-0.10896821268253003,0.14795433386797505
2.5294117647058822,0.08224598557919759,0.13411181553402943,-0.04265398940975241,-0.14163815817829045,-0.13221093661613376,0.09697826686052131
2.5441176470588234,0.965835489325279,0.2590453157591774,0.024233266443582077,-0.13131909777430714,-0.14385052797182807,0.04076014349128444
2.5588235294117645,-0.280723104187367,0.2858022592949156,0.09526613361073412,-0.10486302424505504,-0.14187633107619554,-0.015942000084603843
2.5735294117647056,0.44614399802361715,0.22073150008453915,0.1640922403124247,-0.06288881426026144,-0.12497814944824209,-0.06838534585534715
2.5882352941176467,-0.13120869488737713,0.20046171862286122,0.2195670872906216,-0.008054215900022168,-0.09301923141941391,-0.11221770306324502
2.6029411764705883,0.6116996851906512,0.2132084685419596,0.25650770892323665,0.054969779802833914,-0.04738756001307247,-0.14378386992788342
2.6176470588235294,0.03782002192822234,0.24894961058558532,0.2775094510581781,0.12017203482699221,0.008877764750653877,-0.16036655166033037
2.6323529411764706,-0.7317471685855309,0.05801860826220617,0.2818724915741945,0.1813211506709684,0.07131868086139494,-0.16036883162831975
2.6470588235294117,0.06233900512286264,-0.06781001721487585,0.260257256470119,0.2325216503819265,0.13454078220603155,-0.14343927501914056
2.6617647058823533,-0.09223994237163215,-0.05087378075094778,0.21068213242653627,0.26818742610704743,0.19268197270435175,-0.11053175848673516
2.6764705882352944,-0.018936320102823877,-0.052384261955167516,0.1449485449230977,0.2835868787156043,0.23985319284420506,-0.063888118585169
2.6911764705882355,0.3318054286699488,0.014521433311645196,0.07827375132238282,0.2762108336034232,0.27078084444147305,-0.006934398288053097
2.7058823529411766,-0.7375854161564531,-0.05513734049075107,0.020716541076798257,0.24685246666415045,0.2816833436993237,0.055915082000211586
2.7205882352941178,-0.44711088704480834,-0.22726006137172783,-0.030981956369764765,0.19935596792120394,0.27103930121249564,0.11955062825620678
2.735294117647059,-0.4777328598257317,-0.3026060709876788,-0.08701906846009828,0.13899571352081214,0.23979994828165682,0.17855688686982218
2.75,0.252804601763062,-0.24168445934791488,-0.14716518857451297,0.07076379680101764,0.19091977271129265,0.22768151035802295
2.764705882352941,0.4601932088304496,-0.050026089525348455,-0.1959464417952559,-0.000915324716183963,0.1285982570450115,0.26233674132177726
2.7794117647058822,1.2515114687420401,0.240217994628949,-0.2093299162478187,-0.07094308621427856,0.05782372563836255,0.27906566768279006
2.7941176470588234,0.26845951561765685,0.4067518656043389,-0.1688980027806597,-0.13209290782070063,-0.015529387836206505,0.2759067844140949
2.8088235294117645,-0.2423202534197665,0.28061580139227427,-0.08143462931056786,-0.1751176394734485,-0.08439017533247618,0.252618861556227
2.8235294117647056,0.662359733414617,0.2579967737787802,0.024850521788752702,-0.19125327938495792,-0.14068445271880428,0.2107643352777785
2.8382352941176467,0.23269700522294182,0.31872282999842116,0.12821768182823023,-0.1755367588738033,-0.17645874039544207,0.15366746864169128
2.8529411764705883,0.7260197533248794,0.3701905727163767,0.22177016951757186,-0.12835304809669643,-0.18554539145337867,0.08625275917278412
2.8676470588235294,-0.5417796155296702,0.28109658814978267,0.29967387528373685,-0.05479971635454656,-0.1649449179630711,0.014745711235097297
2.8823529411764706,1.1062541901049194,0.2814620689540619,0.35380660788744095,0.036656099958669766,-0.11546824018833528,-0.05378930432167893
2.8970588235294117,0.20543438289395127,0.40141439418785757,0.38607456212153424,0.1356366082238484,-0.04165161492187072,-0.11207660598601095
2.9117647058823533,0.41121513086405925,0.37158840906607704,0.4056884758240424,0.23179179710190118,0.04898540667168651,-0.1533809021036916
2.9264705882352944,-0.252002654918335,0.2780371165418846,0.4132699786956393,0.3165841639573438,0.14721963515660524,-0.17229627054635735
2.9411764705882355,-0.5218803219647469,0.06497750483951974,0.3989099515065614,0.38372727976612764,0.24352515594097882,-0.1654547432597907
2.9558823529411766,0.38942748413649664,0.022939675593156218,0.35447661938169206,0.42847703619824407,0.32909870126647706,-0.13203337557370048
2.9705882352941178,0.19590744294002474,0.10936064813911378,0.28834175663480244,0.44730045898035636,0.3964235749352492,-0.07396819767468303
2.985294117647059,-0.6815761299933096,-0.0034828743524015354,0.2156295163917897,0.43870223618469983,0.439711400938933,0.004163189424195401
3.0,0.022565219147412434,-0.10794073812205601,0.1397822315863586,0.40401468017594167,0.4554273381315692,0.0955728357768818
3.014705882352941,0.11645610046621409,-0.05108518569460751,0.06291581993967628,0.34703455405965195,0.4426728770330511,0.19194890338322199
3.0294117647058822,-0.10365627565281922,-0.03266691992131747,-0.004714835703546892,0.27329788327702276,0.40320180925800997,0.28431399735838647
3.0441176470588234,-0.43872116851729864,-0.10908947272333089,-0.05744704363243911,0.18966982679190525,0.34115430064393854,0.3639573185685251
3.0588235294117645,-0.7646186069212739,-0.266912583368889,-0.10232419331443196,0.10348574849097028,0.2625705661422251,0.42333647810596137
3.0735294117647056,-0.3983191815808069,-0.36769664612343433,-0.15108021703059407,0.020905116742881678,0.17455180636404133,0.4568487559415991
3.0882352941176467,-0.37760859295381044,-0.3741902844089845,-0.20757581831436325,-0.054461102223241596,0.08409360180200545,0.4613837172170518
3.1029411764705883,-0.8065937365611361,-0.4440090833971516,-0.26814768013386947,-0.12164613831483714,-0.003034431062201718,0.43658777774782515
3.1176470588235294,1.3290742607667427,-0.2180466981722728,-0.32197650544984585,-0.18124446298501024,-0.08292158159601291,0.38480062726226294
3.1323529411764706,0.12541753887051174,0.08482571360717207,-0.344461716729616,-0.23350135821318319,-0.15340860617368107,0.3106682632815725
3.1470588235294117,-0.9709937858659543,-0.07781411603217664,-0.32284067574115016,-0.2764176058113938,-0.21326715875796332,0.22049427470278465
3.1617647058823533,-0.6875508679230095,-0.318581854147401,-0.2811946677922873,-0.3060565587264981,-0.26122282294369714,0.12144483698302547
3.1764705882352944,0.2519675012183868,-0.28628861269258443,-0.24883380194114527,-0.3195005399995153,-0.2957125471564893,0.02075019067150307
3.1911764705882355,-0.4946433879556706,-0.23343830248285918,-0.23036701214786934,-0.3172586480998596,-0.31559456843587236,-0.0749728553796181
3.2058823529411766,0.5569006645827015,-0.14867086898511062,-0.21705938178038953,-0.30280236202529387,-0.3210236189083614,-0.16021075302462529
3.2205882352941178,0.1636585803001677,0.014397225636926556,-0.19745531595502114,-0.280421254254406,-0.3136750608421689,-0.23085198142066873
3.235294117647059,0.34464614731346715,0.0912149401608352,-0.16137498876804493,-0.25326052930619414,-0.2962071057650791,-0.28432506505371874
3.25,-0.2905764091264558,0.07065160035086307,-0.10943888184353508,-0.22246682330587245,-0.2713627185524944,-0.3196041055159253
3.264705882352941,-1.0447805606664806,-0.16590987710432703,-0.058693470084236,-0.18795327262676456,-0.24127668336196367,-0.33709317038036357
3.2794117647058822,0.3417063636455036,-0.22538496911149236,-0.031190960453974643,-0.15040311707645432,-0.20744640946217582,-0.3383947027981861
3.2941176470588234,0.48724005411374033,-0.020373959846363532,-0.027430233075584166,-0.11261877262257214,-0.17132267818518812,-0.3259832233984517
3.3088235294117645,-0.35475793928046695,0.00737755246899649,-0.02925812717726489,-0.0785567810529226,-0.13486654363069078,-0.3028341969393372
3.3235294117647056,-0.44675603398148567,-0.12338904027744421,-0.030872843439437178,-0.051279278810206295,-0.10048473935441954,-0.2720747242725429
3.3382352941176467,-0.4870581169144012,-0.23345245981860396,-0.04234538867906871,-0.03237513376933591,-0.07053685393236385,-0.236710605504409
3.352941176470588,0.6418850406969672,-0.13385080034467683,-0.06670187221897005,-0.022797482285567834,-0.04700063513026278,-0.19945144989077448
3.367647058823529,0.4872138740461555,0.0899171323477774,-0.08776879210833144,-0.022956371347668817,-0.03137866941509045,-0.16262549320647846
3.382352941176471,0.34901562084637117,0.19507187854636904,-0.08472718857770388,-0.03140249016259723,-0.024428261029280182,-0.12816067907934198
3.397058823529412,-0.6276828838415481,0.08792811845069992,-0.05573839833599953,-0.0439221899091869,-0.025586141172168883,-0.09760128841323071
3.4117647058823533,-0.3127133323950108,-0.09089591622129797,-0.0208468531038368,-0.05484757844105102,-0.03260861629341796,-0.0721233711348623
3.4264705882352944,0.46195504401319853,-0.037864226307149376,0.0017634501340341173,-0.05981104669153731,-0.042006766652586514,-0.05251595552346275
3.4411764705882355,-0.36623035283992583,-0.010397372511574847,0.011885707964598962,-0.05740271997371347,-0.050152624609786034,-0.03911929880886704
3.4558823529411766,0.2913449424670925,-0.0190627160803453,0.015146410312264416,-0.04870151019449966,-0.05433806886749975,-0.031748237380512676
3.4705882352941178,0.05340047600629812,0.042273328535920765,0.015411456883642137,-0.03593460578209306,-0.053261759910495574,-0.029652978703908428
3.485294117647059,0.6398491746982188,0.13978776170229115,0.019853130634018806,-0.021327910221323774,-0.04693957251073302,-0.03156357607933379
3.5,0.08190982781734835,0.21062571021263113,0.03634882839049244,-0.006175070970026935,-0.036235742664076885,-0.03583262094988319
3.514705882352941,-0.3818686576555232,0.0950875750565961,0.06286106602700645,0.009553572041008235,-0.02223982249439172,-0.0406524471452325
3.5294117647058822,0.507667727584774,0.0847745044223516,0.08807349762589846,0.02654173590311613,-0.005813514473043724,-0.04429635964941566
3.5441176470588234,-0.14674676633941475,0.11543235834700796,0.10627102138379897,0.044994270374077015,0.012454830885423476,-0.04532833849719227
3.5588235294117645,-0.002134386372871959,0.05459693681994964,0.11718450056521114,0.06417626455553807,0.032004991004690446,-0.04274261559727143
3.5735294117647056,-0.97486540464431,-0.11941166939015141,0.11392518945105594,0.08248758985910168,0.052038269322081936,-0.03602281315502511
3.5882352941176467,-0.8260142820014666,-0.3696536444246169,0.08174145082722423,0.09713786149645925,0.07126154862759064,-0.025135305822339603
3.602941176470588,-0.4846200585061562,-0.46118043857194696,0.010728076850257,0.10355579184930579,0.08753207648599828,-0.0104858331181143
3.617647058823529,-0.3218320774094581,-0.4426118175562207,-0.09091775566291353,0.09577342627900176,0.09755213121514153,0.007126710195725557
3.632352941176471,0.0975661288522752,-0.33672616424812163,-0.20008870316701818,0.06843341924417433,0.09704973556358211,0.026530013272973926
3.647058823529412,-0.13471965000268477,-0.23479087204187069,-0.29164277598408206,0.019458383944471674,0.08172385261684731,0.046161336037066375
3.6617647058823533,0.06922245734417727,-0.17005638511523455,-0.3490923948130878,-0.04826796795329581,0.0487125779556953,0.0640367868373407
3.6764705882352944,0.3445887213507559,-0.04927750395471699,-0.3657827488134251,-0.12705079928591773,-0.0020396715222317187,0.0777636392687312
3.6911764705882355,0.4233537783905108,0.0895357008142746,-0.33920716319989436,-0.205924659702062,-0.06707066159556628,0.08466482108075163
3.7058823529411766,-0.43713694571164474,0.05864033119823213,-0.27507124802347654,-0.2727809728601236,-0.1395515733152233,0.08206275011659338
